time_published,overall_sentiment_score
20221026T130100,0.337886
20221026T131032,-0.01692
20221026T131340,0.159977
20221026T131500,0.400108
20221026T131500,0.416625
20221026T131647,0.317921
20221026T131700,0.262055
20221026T132200,0.215457
20221026T132500,0.342762
20221026T132500,-0.054995
20221026T132500,0.201823
20221026T132508,0.106597
20221026T132951,0.154704
20221026T133727,0.09912
20221026T134500,0.077749
20221026T135900,0.119235
20221026T140000,0.263653
20221026T140000,0.312424
20221026T140000,0.288453
20221026T140200,0.076598
20221026T140818,0.03358
20221026T141547,0.252585
20221026T141744,0.118114
20221026T143300,0.426443
20221026T143400,0.465171
20221026T145800,0.378481
20221026T150000,0.064587
20221026T150000,0.394754
20221026T150000,0.226202
20221026T150000,0.230336
20221026T150800,0.08226
20221026T152250,-0.126487
20221026T153000,0.386765
20221026T153000,0.445171
20221026T155400,0.174934
20221026T155651,-0.01704
20221026T160000,0.375496
20221026T161000,0.432071
20221026T162414,0.033294
20221026T162929,0.145007
20221026T170000,0.01452
20221026T170342,0.129493
20221026T170523,-0.061022
20221026T175800,0.170474
20221026T180000,0.226202
20221026T181858,0.158543
20221026T182236,-0.011944
20221026T183253,0.138712
20221026T183617,0.029076
20221026T184332,0.07466
20221026T191500,0.038341
20221026T191548,-0.077004
20221026T193239,-0.179999
20221026T194500,0.098821
20221026T195200,0.104493
20221026T200200,0.286944
20221026T200500,0.187094
20221026T200500,0.193216
20221026T201400,0.228422
20221026T202000,0.021634
20221026T202352,-0.043104
20221026T202443,-0.019473
20221026T202500,0.069814
20221026T202500,0.072271
20221026T203222,0.068701
20221026T203814,0.244937
20221026T204600,-0.060373
20221026T204923,0.121242
20221026T205805,0.148906
20221026T210636,0.085847
20221026T210636,0.097268
20221026T211507,0.136871
20221026T212128,0.087302
20221026T212500,-0.060509
20221026T213128,0.33633
20221026T213221,0.133611
20221026T214700,0.177339
20221026T215749,0.178713
20221026T220352,-0.022144
20221026T223429,0.282531
20221026T223744,0.044036
20221026T224652,0.077722
20221026T225300,-0.092689
20221026T230100,0.069071
20221026T232329,0.201601
20221026T233140,0.039227
20221026T234059,-0.011802
20221027T003608,-0.043654
20221027T003608,-0.094581
20221027T004924,0.070932
20221027T010956,0.145245
20221027T011546,0.057604
20221027T011900,0.103122
20221027T012222,0.014092
20221027T020250,-0.009707
20221027T021900,-0.045526
20221027T023448,-0.040847
20221027T023600,-0.090253
20221027T023800,-0.091782
20221027T031600,0.068346
20221027T034056,-0.133704
20221027T045556,-0.099223
20221027T050240,-0.221655
20221027T050700,0.031671
20221027T055200,-0.214974
20221027T060000,0.215199
20221027T061400,0.188431
20221027T062500,0.220014
20221027T070100,0.053252
20221027T070500,-0.131711
20221027T072137,0.210203
20221027T074200,0.10241
20221027T075046,0.265948
20221027T085600,-0.0387
20221027T090000,0.164818
20221027T091700,0.046094
20221027T093209,-0.187156
20221027T093600,-0.053397
20221027T094600,0.08386
20221027T095200,0.10114
20221027T100000,0.414943
20221027T100259,-0.075289
20221027T100445,0.201869
20221027T101512,0.014305
20221027T101512,0.107704
20221027T102100,-0.01706
20221027T103000,-0.024274
20221027T103000,0.115837
20221027T103749,0.009639
20221027T104721,-0.115282
20221027T105114,-0.091855
20221027T110030,0.166291
20221027T110600,0.051016
20221027T110644,-0.007292
20221027T111718,0.207096
20221027T111900,0.299878
20221027T112100,-0.114838
20221027T112500,-0.221307
20221027T113000,0.132303
20221027T113000,0.38899
20221027T113358,0.004771
20221027T113704,-0.060751
20221027T115900,0.014643
20221027T120000,-0.048156
20221027T120000,0.520935
20221027T120001,0.120652
20221027T120600,-0.1804
20221027T121300,0.014505
20221027T121912,-0.081561
20221027T123000,0.297352
20221027T124256,0.12832
20221027T124300,0.297266
20221027T124700,0.248949
20221027T125441,0.360947
20221027T130000,-0.045848
20221027T130000,0.287382
20221027T130504,-0.00492
20221027T130700,0.546356
20221027T131200,0.356912
20221027T131400,0.121188
20221027T132500,0.343141
20221027T133823,0.014288
20221027T134400,0.117114
20221027T134452,0.112208
20221027T134900,0.098416
20221027T135000,0.420443
20221027T135152,0.164139
20221027T135153,-0.033666
20221027T140000,0.414299
20221027T140000,0.356184
20221027T140500,0.078495
20221027T140500,0.062599
20221027T141256,0.082384
20221027T142140,-0.036434
20221027T144013,0.14503
20221027T145716,-0.053811
20221027T150000,0.028943
20221027T150000,0.272849
20221027T150100,0.043607
20221027T151000,-0.007305
20221027T152500,-0.062872
20221027T152707,-0.065353
20221027T152756,-0.135314
20221027T153000,0.368573
20221027T153000,0.365898
20221027T153154,-0.017146
20221027T154000,0.137352
20221027T155241,-0.016999
20221027T155255,0.354626
20221027T155315,0.147935
20221027T155804,0.113145
20221027T155900,0.467704
20221027T160000,0.328664
20221027T160000,0.39737
20221027T160044,0.254737
20221027T160228,0.091323
20221027T161118,-0.019286
20221027T162635,0.081136
20221027T162700,0.149431
20221027T162917,-0.079619
20221027T163000,0.30088
20221027T163713,0.203666
20221027T163830,0.184171
20221027T163900,0.352655
20221027T164700,-0.199572
20221027T164731,0.267433
20221027T164733,0.160105
20221027T164836,0.236926
20221027T164942,0.150148
20221027T165056,0.266738
20221027T165100,-0.007305
20221027T165101,0.309538
20221027T165110,0.27826
20221027T165213,0.49309
20221027T165645,0.161474
20221027T170000,0.296449
20221027T170003,0.277179
20221027T170055,0.271459
20221027T170102,0.12224
20221027T172400,0.363033
20221027T172400,0.27229
20221027T173040,0.056322
20221027T174156,0.301929
20221027T174156,0.301929
20221027T174500,0.163978
20221027T175200,0.038232
20221027T180355,0.09139
20221027T182000,0.002426
20221027T182132,0.08626
20221027T182422,0.191183
20221027T182500,0.494082
20221027T183300,-0.356732
20221027T183600,0.36142
20221027T185108,0.134552
20221027T185451,0.004847
20221027T185731,-0.195067
20221027T190000,0.058263
20221027T190100,0.094844
20221027T190600,0.389221
20221027T192611,0.026393
20221027T192800,0.280728
20221027T193300,0.191202
20221027T193352,-0.02847
20221027T194700,0.466985
20221027T195000,0.211594
20221027T200100,0.332689
20221027T200500,0.26477
20221027T200900,-0.079293
20221027T201100,0.305196
20221027T201415,0.189907
20221027T201857,0.127053
20221027T202300,0.086981
20221027T202500,0.185258
20221027T202600,0.089835
20221027T202600,0.161308
20221027T203306,-0.048398
20221027T204545,0.019712
20221027T204545,0.019712
20221027T204600,0.099901
20221027T210400,0.438026
20221027T210640,0.486418
20221027T210939,-0.168514
20221027T211448,0.057821
20221027T212400,-0.036661
20221027T213036,0.302261
20221027T213700,-0.194202
20221027T215502,-0.036057
20221027T222106,0.062785
20221027T223254,0.031916
20221027T224343,0.127159
20221027T224512,-0.02446
20221027T224512,-0.058492
20221027T225600,-0.097438
20221027T230000,0.300091
20221027T230800,0.353117
20221027T230941,0.174837
20221028T002230,-0.02446
20221028T015559,0.169464
20221028T020000,0.009684
20221028T021400,-0.034062
20221028T022652,-0.132732
20221028T023029,0.303008
20221028T023032,0.283628
20221028T030258,-0.188624
20221028T030258,-0.188624
20221028T030341,0.053295
20221028T034621,0.069887
20221028T040900,-0.029368
20221028T043300,-0.0414
20221028T045800,-0.009583
20221028T050000,0.130037
20221028T050100,0.31295
20221028T063125,0.022196
20221028T064639,0.366856
20221028T064855,-0.092543
20221028T065028,0.136625
20221028T070120,-0.282627
20221028T071652,0.019298
20221028T073214,-0.13979
20221028T075057,-0.177981
20221028T081457,0.2237
20221028T090000,0.369378
20221028T090000,0.201987
20221028T092141,0.042868
20221028T093400,-0.051154
20221028T093528,0.302583
20221028T093713,0.287655
20221028T093751,0.264348
20221028T093928,0.350817
20221028T094007,0.300711
20221028T094200,0.356394
20221028T094247,0.153376
20221028T094350,0.302302
20221028T094510,0.240235
20221028T094531,0.202177
20221028T095017,-0.067478
20221028T095400,0.024249
20221028T100111,0.333178
20221028T100500,0.03567
20221028T101500,0.204635
20221028T102800,-0.054929
20221028T102829,0.087412
20221028T103046,0.190415
20221028T103152,0.421493
20221028T103153,0.391332
20221028T103400,-0.110374
20221028T105900,-0.055681
20221028T110000,0.191875
20221028T110000,0.343885
20221028T110000,0.332915
20221028T110000,0.363693
20221028T110000,0.03681
20221028T110102,0.251712
20221028T110314,-0.127347
20221028T110436,0.171201
20221028T110700,0.347187
20221028T113000,0.222105
20221028T114800,-0.069597
20221028T114900,-0.217319
20221028T115114,0.136505
20221028T115444,0.367706
20221028T115627,0.428114
20221028T120000,0.454638
20221028T120000,0.196434
20221028T120500,0.271927
20221028T120638,0.058034
20221028T120900,-0.22278
20221028T120900,0.38346
20221028T121316,0.087035
20221028T121546,0.068992
20221028T123000,0.209545
20221028T123000,0.447762
20221028T123600,0.353022
20221028T124329,-0.049455
20221028T124500,0.15871
20221028T124833,0.107385
20221028T125011,0.321736
20221028T125222,-0.018857
20221028T125523,0.033697
20221028T125815,0.103637
20221028T130000,0.412917
20221028T130000,0.111342
20221028T133000,0.228869
20221028T133044,-0.298105
20221028T133300,-0.009786
20221028T133503,-0.012203
20221028T133700,0.201942
20221028T134100,0.282014
20221028T134200,-0.163814
20221028T134330,0.369817
20221028T134347,-0.029329
20221028T135200,0.081572
20221028T135800,0.266452
20221028T140048,0.125468
20221028T140400,-0.079729
20221028T140757,-0.062146
20221028T141000,0.350096
20221028T141357,-0.019481
20221028T141500,0.18935
20221028T142200,0.112846
20221028T142314,0.050532
20221028T142800,0.137275
20221028T142920,0.302979
20221028T143100,0.234805
20221028T143100,0.16478
20221028T143700,0.31377
20221028T144109,-0.099352
20221028T144631,-0.007309
20221028T144643,-0.017088
20221028T145007,-0.053024
20221028T151435,-0.029189
20221028T151500,0.338199
20221028T151828,-0.093031
20221028T152200,0.405408
20221028T155806,0.215
20221028T160100,0.107273
20221028T161003,0.128328
20221028T161508,0.190548
20221028T161900,0.119851
20221028T162400,0.125834
20221028T163300,0.014789
20221028T164012,0.26247
20221028T165117,-0.248876
20221028T165117,-0.245602
20221028T165117,-0.245602
20221028T165400,-0.199516
20221028T165900,0.241476
20221028T170000,-0.038993
20221028T170000,0.009735
20221028T170000,0.051064
20221028T171038,0.450452
20221028T171405,-0.113608
20221028T172100,0.296072
20221028T175301,0.071699
20221028T180100,0.189161
20221028T180535,0.038748
20221028T181500,0.415639
20221028T182421,0.2352
20221028T183000,-0.017384
20221028T183032,0.271256
20221028T190910,-0.348609
20221028T191300,0.483592
20221028T191500,0.045382
20221028T192408,-0.009863
20221028T192839,0.127752
20221028T192857,-0.08343
20221028T193000,0.29233
20221028T193000,0.050615
20221028T193100,-0.016903
20221028T193300,0.328732
20221028T195022,0.103442
20221028T195222,-0.101207
20221028T200447,-0.075051
20221028T201318,0.350889
20221028T201404,0.053153
20221028T202542,0.051022
20221028T203549,0.099166
20221028T203729,-0.439987
20221028T204637,0.173504
20221028T210200,0.232609
20221028T210841,0.017185
20221028T211300,0.012325
20221028T213613,0.135679
20221028T215600,0.10941
20221028T223404,0.151133
20221028T224200,0.106589
20221028T230500,0.009582
20221028T231700,0.08875
20221028T233750,0.051128
20221028T233756,0.171768
20221028T234059,-0.029088
20221029T000400,0.002417
20221029T002100,0.134029
20221029T013000,0.220648
20221029T013241,0.022153
20221029T020400,-0.004777
20221029T030400,0.199865
20221029T045800,-0.081227
20221029T054500,0.095791
20221029T060036,-0.193292
20221029T062920,-0.102949
20221029T064502,0.238353
20221029T083529,-0.099054
20221029T091300,0.202421
20221029T101100,0.209594
20221029T110000,0.134752
20221029T115600,0.012325
20221029T120001,-0.024185
20221029T123100,0.02436
20221029T124234,-0.011789
20221029T130002,0.161075
20221029T130138,0.069501
20221029T132500,0.007208
20221029T132935,-0.170735
20221029T142732,-0.004816
20221029T153400,0.143791
20221029T161200,-0.031581
20221029T161719,-0.235357
20221029T164700,0.067233
20221029T170911,0.155126
20221029T171800,0.13379
20221029T193131,0.099471
20221029T194000,0.109097
20221029T200320,-0.019444
20221029T202608,0.238596
20221029T205600,0.07684
20221029T211100,0.03922
20221030T013000,0.470054
20221030T015531,0.131768
20221030T023044,0.138928
20221030T023650,-0.201409
20221030T023650,-0.201409
20221030T050300,0.042631
20221030T073009,-0.13137
20221030T075000,-0.009716
20221030T084335,-0.187294
20221030T093000,0.219662
20221030T111524,0.172013
20221030T112554,0.128985
20221030T114000,0.114815
20221030T114500,0.085025
20221030T115311,0.356988
20221030T121500,-0.021773
20221030T122100,-0.039116
20221030T123000,0.064961
20221030T123705,0.109593
20221030T130000,-0.177715
20221030T131051,0.105983
20221030T131100,0.054989
20221030T133024,-0.004969
20221030T141500,0.05603
20221030T142745,0.08309
20221030T143643,0.044002
20221030T144600,0.355659
20221030T145726,-0.327024
20221030T145800,0.094844
20221030T150200,-0.208297
20221030T152000,0.108274
20221030T162922,0.256014
20221030T172722,0.217635
20221030T173337,-0.372014
20221030T181200,0.200429
20221030T182200,-0.092038
20221030T182200,0.053145
20221030T183553,0.336416
20221030T193300,-0.06967
20221030T193731,0.018751
20221030T195941,-0.10034
20221030T201400,0.086654
20221030T204713,-0.170125
20221030T210000,0.066249
20221030T210220,0.086322
20221030T210700,0.079718
20221030T212834,0.172445
20221030T214419,0.117375
20221030T215849,0.006999
20221030T215849,0.006999
20221030T223000,0.070025
20221030T225902,0.150096
20221030T230000,0.124774
20221030T230800,-0.206576
20221030T230800,-0.206576
20221030T232400,0.116435
20221030T232400,0.116435
20221030T232700,0.079463
20221030T233000,0.134585
20221031T000400,0.110239
20221031T003000,-0.01928
20221031T020012,-0.022382
20221031T022001,0.073071
20221031T023105,-0.251563
20221031T034147,0.268491
20221031T050056,0.223481
20221031T050558,0.073724
20221031T053658,0.079914
20221031T060000,0.103937
20221031T060500,0.168841
20221031T074900,0.077421
20221031T080000,0.215841
20221031T080000,0.23195
20221031T080000,0.23195
20221031T090100,0.035742
20221031T091000,0.264799
20221031T091522,0.367324
20221031T092000,0.017133
20221031T092000,0.215812
20221031T094000,-0.111532
20221031T094000,0.03647
20221031T100000,0.338127
20221031T100400,0.293379
20221031T100500,0.15172
20221031T101200,-0.149001
20221031T103000,0.041957
20221031T103028,0.043536
20221031T104033,0.082843
20221031T104700,0.087655
20221031T105508,-0.094772
20221031T110000,0.154957
20221031T110000,0.330285
20221031T110000,0.346832
20221031T110000,-0.019725
20221031T110000,-0.024262
20221031T110500,0.165676
20221031T110836,0.167716
20221031T111500,-0.074704
20221031T111816,-0.053133
20221031T111920,0.016809
20221031T112444,0.12684
20221031T113000,0.124047
20221031T113000,0.085053
20221031T113000,0.090062
20221031T113000,0.436867
20221031T113400,0.187123
20221031T114647,0.157113
20221031T114854,0.00243
20221031T115600,0.166199
20221031T120000,0.307224
20221031T120000,0.300007
20221031T120300,0.033884
20221031T120500,0.430114
20221031T120654,0.173864
20221031T121900,0.310613
20221031T121900,0.312886
20221031T122131,0.079222
20221031T123000,0.158819
20221031T123000,0.284526
20221031T125416,0.067359
20221031T130000,0.439069
20221031T130000,0.24208
20221031T130000,0.151095
20221031T130000,0.338484
20221031T130000,0.454894
20221031T130000,0.41427
20221031T130000,0.397703
20221031T130000,0.227196
20221031T130010,0.224253
20221031T130021,0.189121
20221031T132900,0.263847
20221031T133100,0.204483
20221031T134500,0.074733
20221031T140000,0.261633
20221031T140500,0.036019
20221031T140500,0.105517
20221031T140537,-0.280514
20221031T141450,0.379514
20221031T141500,0.478979
20221031T141800,0.057789
20221031T142000,0.078209
20221031T142424,0.120235
20221031T142500,0.022097
20221031T143000,0.412218
20221031T143000,0.309951
20221031T144030,0.066104
20221031T150000,0.072274
20221031T150217,-0.304286
20221031T150500,0.181608
20221031T151500,0.191038
20221031T151503,0.13289
20221031T152800,0.261301
20221031T153500,0.033993
20221031T153514,0.265914
20221031T153832,0.048681
20221031T155300,0.468609
20221031T160000,-0.036301
20221031T160000,0.05832
20221031T160000,0.024248
20221031T160500,0.353878
20221031T162300,0.467201
20221031T162300,0.480417
20221031T162900,-0.218082
20221031T164000,0.124809
20221031T164449,0.055578
20221031T170000,0.093008
20221031T170000,0.399083
20221031T171557,0.218909
20221031T174000,0.21508
20221031T174100,0.185921
20221031T174800,0.04597
20221031T174900,0.161091
20221031T175009,0.012051
20221031T175429,0.099976
20221031T180126,0.197688
20221031T181023,-0.236941
20221031T181400,-0.036491
20221031T183012,0.198045
20221031T183700,-0.079515
20221031T184148,0.146487
20221031T184832,-0.130246
20221031T190202,-0.07212
20221031T190204,-0.295541
20221031T190900,0.024444
20221031T191342,0.03127
20221031T195000,0.366126
20221031T195200,0.129824
20221031T200500,0.199858
20221031T200500,0.199891
20221031T201501,0.048956
20221031T201900,0.36396
20221031T203000,0.210634
20221031T203235,0.08515
20221031T203814,-0.460885
20221031T205200,0.269663
20221031T210000,0.218558
20221031T211417,0.218558
20221031T211609,0.322173
20221031T212200,0.170336
20221031T213533,0.322173
20221031T220000,0.28703
20221031T220031,0.264635
20221031T225338,0.141204
20221031T230117,0.004826
20221031T232929,-0.034544
20221101T001200,-0.029302
20221101T010233,-0.042772
20221101T011253,-0.130569
20221101T012938,0.075212
20221101T024247,0.196154
20221101T040100,0.03138
20221101T044605,-0.081421
20221101T045027,0.364618
20221101T054726,0.297455
20221101T060034,0.185687
20221101T060729,0.266484
20221101T061822,0.211795
20221101T061823,0.357794
20221101T062135,0.244517
20221101T062440,0.549747
20221101T062558,0.108317
20221101T062704,0.072654
20221101T062904,0.344329
20221101T063044,0.328676
20221101T063837,0.501017
20221101T064442,0.163093
20221101T064837,0.289578
20221101T064951,0.143772
20221101T065238,0.130241
20221101T070337,0.122784
20221101T070357,0.143846
20221101T070544,0.188849
20221101T071058,0.193637
20221101T071412,0.415429
20221101T072130,0.488164
20221101T072907,0.185767
20221101T073449,0.225467
20221101T075717,0.431675
20221101T080000,0.22663
20221101T080000,0.240443
20221101T080542,0.256845
20221101T080940,0.217263
20221101T082131,0.250012
20221101T082646,0.321479
20221101T083556,0.16853
20221101T090953,0.155973
20221101T091223,0.334192
20221101T092100,0.193057
20221101T092130,0.144059
20221101T092326,0.188487
20221101T092344,0.203803
20221101T093528,0.254179
20221101T095018,-0.104024
20221101T100000,0.153679
20221101T100000,0.172399
20221101T100150,-0.167401
20221101T101200,0.142925
20221101T104500,0.282596
20221101T104521,-0.152534
20221101T104948,0.065276
20221101T105000,0.428383
20221101T105000,0.457669
20221101T110000,0.28796
20221101T111000,0.10525
20221101T112200,0.203922
20221101T113000,0.181898
20221101T113000,-0.082088
20221101T113000,0.266009
20221101T113530,0.195388
20221101T113600,-0.182856
20221101T113600,-0.182856
20221101T114500,0.164267
20221101T115000,0.038365
20221101T115255,0.070601
20221101T115800,0.14661
20221101T120000,0.253766
20221101T120000,0.499323
20221101T120000,0.427241
20221101T120441,0.048522
20221101T121704,0.208312
20221101T121800,0.349036
20221101T121800,0.34711
20221101T121900,0.053131
20221101T123659,0.315599
20221101T124500,0.445507
20221101T124521,0.377344
20221101T124552,-0.10259
20221101T124825,0.43188
20221101T130000,0.595948
20221101T130000,0.457751
20221101T130000,0.400441
20221101T130000,0.229522
20221101T131000,0.156203
20221101T131500,0.283342
20221101T131500,0.285691
20221101T131500,0.285691
20221101T132715,0.293969
20221101T132852,-0.101749
20221101T133000,0.08566
20221101T133836,0.375419
20221101T133900,-0.21531
20221101T134200,0.206051
20221101T135000,0.337152
20221101T135027,0.075548
20221101T135800,0.376272
20221101T140000,0.464602
20221101T140000,0.36533
20221101T140000,0.246594
20221101T140100,0.080795
20221101T140500,0.07841
20221101T141500,0.22226
20221101T141500,0.31592
20221101T141944,0.26176
20221101T142200,0.284191
20221101T142255,0.08875
20221101T142700,0.275845
20221101T142800,-0.181095
20221101T143000,0.547741
20221101T143000,0.44384
20221101T144511,0.391268
20221101T145300,0.327264
20221101T145400,0.082228
20221101T150000,0.224496
20221101T150000,0.335974
20221101T150000,0.319672
20221101T150000,0.375057
20221101T150000,0.389665
20221101T150100,-0.13473
20221101T150400,0.184135
20221101T152144,0.329108
20221101T153033,0.282023
20221101T154000,0.132413
20221101T154500,0.270365
20221101T155800,0.409273
20221101T160000,0.445633
20221101T160000,0.15017
20221101T160000,0.290578
20221101T160000,0.281556
20221101T160000,0.308456
20221101T160200,0.24082
20221101T161500,0.149081
20221101T161845,0.31811
20221101T162948,0.213214
20221101T163000,-0.168149
20221101T163846,0.247032
20221101T164000,-0.09254
20221101T165400,0.448629
20221101T165400,0.454522
20221101T170000,0.028943
20221101T173000,0.300205
20221101T174400,0.403013
20221101T174416,0.076826
20221101T175715,-0.300329
20221101T183000,-0.036142
20221101T183000,-0.036142
20221101T184835,0.226661
20221101T185816,0.279369
20221101T185944,-0.089313
20221101T190628,0.391504
20221101T192501,-0.031587
20221101T192916,0.095344
20221101T193000,0.303842
20221101T200000,0.089934
20221101T200200,-0.014518
20221101T201500,0.169908
20221101T202000,0.333281
20221101T202357,-0.196023
20221101T202659,0.481247
20221101T203000,0.289119
20221101T210100,0.21758
20221101T210400,0.186325
20221101T211748,-0.090586
20221101T212128,0.122871
20221101T212730,0.261929
20221101T213424,0.103442
20221101T214128,0.13697
20221101T214532,0.167681
20221101T215923,0.154493
20221101T221400,0.053153
20221101T222345,-0.473874
20221101T222431,0.050397
20221101T223000,0.051022
20221101T224400,0.134029
20221101T230000,0.143457
20221101T230125,0.038649
20221101T231200,0.04112
20221101T235800,0.135679
20221102T014614,-0.081278
20221102T020026,0.188537
20221102T022240,0.155973
20221102T022809,0.159933
20221102T033008,0.10634
20221102T040100,0.456799
20221102T042315,0.20047
20221102T042815,0.150652
20221102T042815,0.150652
20221102T044300,0.09258
20221102T050751,0.132056
20221102T051557,0.273016
20221102T051640,0.454482
20221102T051939,0.259573
20221102T052145,0.117939
20221102T052341,0.392627
20221102T052655,0.24447
20221102T053349,0.031444
20221102T053631,0.341841
20221102T055403,0.207735
20221102T055930,0.380678
20221102T060018,0.186719
20221102T060026,0.228369
20221102T060046,0.149829
20221102T060220,0.297449
20221102T060227,0.239214
20221102T060257,0.298131
20221102T060301,0.337247
20221102T060509,0.422632
20221102T060712,0.285678
20221102T061844,0.206228
20221102T065727,0.141862
20221102T065736,0.43357
20221102T065944,0.089835
20221102T070000,0.256207
20221102T070100,0.23638
20221102T070100,0.23638
20221102T070215,0.379387
20221102T071300,0.283357
20221102T071300,0.276775
20221102T073809,0.197194
20221102T082032,0.24363
20221102T090022,0.079993
20221102T090341,0.35302
20221102T091000,0.203151
20221102T092500,0.253217
20221102T092617,0.335235
20221102T093005,0.581046
20221102T093158,0.419819
20221102T095830,0.185675
20221102T100000,0.138115
20221102T101052,0.226812
20221102T101200,0.140449
20221102T102024,0.122928
20221102T103000,0.202953
20221102T105000,0.067777
20221102T105900,0.309992
20221102T105900,0.137245
20221102T110000,0.153083
20221102T110500,0.039219
20221102T110700,0.286987
20221102T111216,0.441615
20221102T111500,-0.251583
20221102T112107,0.004824
20221102T113000,0.130311
20221102T113000,0.139686
20221102T120000,0.052476
20221102T120000,0.203783
20221102T120000,0.336914
20221102T120000,0.033484
20221102T120000,0.188712
20221102T120000,0.305408
20221102T120400,0.136271
20221102T120500,-0.009727
20221102T120651,0.019588
20221102T120651,0.019588
20221102T121939,0.118472
20221102T123000,0.156804
20221102T123000,0.406367
20221102T123002,0.016822
20221102T123153,0.264154
20221102T124500,0.471361
20221102T124500,0.467531
20221102T125326,-0.197724
20221102T130000,0.320333
20221102T130000,0.436522
20221102T130000,0.171307
20221102T130200,0.201079
20221102T130500,0.329302
20221102T131000,0.515634
20221102T131500,0.111154
20221102T131900,0.292073
20221102T132300,0.203685
20221102T133100,0.306409
20221102T133407,0.274545
20221102T133618,-0.088223
20221102T134400,0.441221
20221102T134400,0.441197
20221102T134500,0.543141
20221102T135300,0.163522
20221102T140000,0.102792
20221102T140000,0.360107
20221102T140000,0.3243
20221102T140533,0.069072
20221102T140600,0.031452
20221102T141600,0.337554
20221102T141809,0.327677
20221102T142244,0.372708
20221102T143653,0.275782
20221102T144500,0.143192
20221102T145015,0.548393
20221102T150000,0.505772
20221102T150000,0.014514
20221102T150000,-0.024171
20221102T150000,0.397104
20221102T150523,-0.376352
20221102T151127,0.002488
20221102T152000,-0.183283
20221102T152000,-0.183283
20221102T153109,0.370002
20221102T154500,0.422641
20221102T154509,0.09575
20221102T155548,-0.239805
20221102T160300,0.108784
20221102T160300,0.459551
20221102T160306,0.074965
20221102T165300,-0.009761
20221102T170000,0.51247
20221102T170000,0.388202
20221102T170125,0.157623
20221102T171000,0.17362
20221102T171100,-0.082522
20221102T172219,0.39353
20221102T174500,0.091956
20221102T180000,0.232263
20221102T183000,0.457245
20221102T183333,-0.004708
20221102T185506,0.167195
20221102T185700,0.314149
20221102T190800,0.356215
20221102T191000,0.387544
20221102T192200,0.029024
20221102T192636,0.117304
20221102T194121,0.279643
20221102T194200,0.186687
20221102T194240,0.14784
20221102T200300,0.306228
20221102T200500,0.183582
20221102T202043,0.126555
20221102T202500,0.272875
20221102T203705,0.197494
20221102T203849,-0.192558
20221102T203927,0.090985
20221102T204400,0.109691
20221102T204939,0.251567
20221102T205000,0.038164
20221102T210000,0.382871
20221102T210500,0.178339
20221102T214100,-0.041186
20221102T215516,0.068152
20221102T215902,0.20877
20221102T221845,0.112538
20221102T222200,0.114976
20221102T223000,0.140065
20221102T223251,-0.197317
20221102T224300,0.084323
20221102T225511,-0.024391
20221102T230634,-0.017132
20221102T234842,0.213113
20221102T235800,0.019622
20221103T022300,-0.007209
20221103T023800,0.324426
20221103T023915,0.028396
20221103T024227,0.310859
20221103T034228,0.242911
20221103T040451,0.16254
20221103T043110,0.312832
20221103T061628,0.120421
20221103T063006,0.404345
20221103T063012,0.191246
20221103T063012,0.191246
20221103T063258,0.157552
20221103T063314,0.210189
20221103T063351,0.357718
20221103T065820,0.352227
20221103T072800,0.222085
20221103T080831,0.370546
20221103T090000,0.3757
20221103T091350,0.225433
20221103T092000,0.026663
20221103T093000,0.168297
20221103T100000,0.214301
20221103T100000,0.169931
20221103T100000,0.159682
20221103T100030,0.186515
20221103T100600,0.169855
20221103T102258,-0.055774
20221103T102400,0.002425
20221103T102707,0.208533
20221103T103000,0.144738
20221103T104357,0.332204
20221103T104500,0.05307
20221103T104505,-0.277754
20221103T104900,-0.050512
20221103T105034,-0.132821
20221103T110000,0.174078
20221103T110400,0.133433
20221103T110400,0.1311
20221103T111739,0.235623
20221103T113000,0.145472
20221103T113100,0.112831
20221103T113141,0.171418
20221103T114800,0.081013
20221103T115205,0.028482
20221103T115700,0.416401
20221103T120000,0.431214
20221103T120001,0.007318
20221103T120004,-0.021856
20221103T120500,0.152218
20221103T120500,0.504728
20221103T120500,0.515703
20221103T121832,0.412468
20221103T121833,0.128354
20221103T123100,0.374092
20221103T125100,0.197819
20221103T125612,0.342953
20221103T125644,0.098019
20221103T125716,0.187981
20221103T130000,0.390252
20221103T130000,0.353787
20221103T130800,0.22901
20221103T131500,0.476481
20221103T131500,0.310211
20221103T131733,0.159888
20221103T132112,0.009596
20221103T132124,0.106123
20221103T133122,0.152968
20221103T135000,0.201554
20221103T135059,0.2754
20221103T135607,0.408758
20221103T140000,0.382697
20221103T140200,0.282145
20221103T142100,0.102716
20221103T143054,0.117129
20221103T144301,-0.150782
20221103T150000,0.425742
20221103T152000,0.369316
20221103T153954,0.18087
20221103T154215,0.021406
20221103T154215,-0.002399
20221103T154600,0.154273
20221103T155355,0.098537
20221103T160000,0.152111
20221103T160000,0.026567
20221103T160000,0.161542
20221103T160300,0.033288
20221103T162500,0.137562
20221103T162535,0.115474
20221103T162821,0.298937
20221103T163800,0.351164
20221103T165200,0.357096
20221103T170000,0.440766
20221103T170000,0.299853
20221103T170900,0.504795
20221103T171221,-0.054899
20221103T172440,-0.106239
20221103T173200,0.189377
20221103T173329,0.175485
20221103T173925,0.061478
20221103T174341,0.378599
20221103T175842,0.166351
20221103T175900,0.202966
